nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
487 ,2.123 ,-194.106 ,1.600 ,1.583 
488 ,-88.492 ,-194.055 ,1.600 ,1.578 
489 ,-454.583 ,-193.949 ,1.600 ,1.491 
490 ,224.636 ,-193.837 ,1.600 ,1.482 
491 ,-18.851 ,-193.640 ,1.600 ,1.592 
492 ,-115.575 ,-193.359 ,1.600 ,1.570 
493 ,51.059 ,-193.252 ,1.600 ,1.577 
494 ,236.218 ,-192.751 ,1.600 ,1.497 
495 ,-371.194 ,-192.730 ,1.600 ,1.483 
496 ,-55.924 ,-192.638 ,1.600 ,1.579 
497 ,-395.656 ,-192.605 ,1.600 ,1.488 
498 ,-382.740 ,-192.475 ,1.600 ,1.487 
499 ,67.471 ,-192.383 ,1.600 ,1.577 
500 ,28.479 ,-191.949 ,1.600 ,1.577 
501 ,-277.086 ,-191.866 ,1.600 ,1.491 
502 ,102.606 ,-191.738 ,1.600 ,1.561 
503 ,117.500 ,-191.629 ,1.600 ,1.548 
504 ,43.660 ,-191.211 ,1.600 ,1.571 
505 ,-44.161 ,-191.081 ,1.600 ,1.585 
506 ,-104.593 ,-191.081 ,1.600 ,1.578 
507 ,-286.381 ,-190.949 ,1.600 ,1.489 
508 ,-130.768 ,-190.939 ,1.600 ,1.560 
509 ,12.814 ,-190.793 ,1.600 ,1.584 
510 ,181.834 ,-190.689 ,1.600 ,1.476 
511 ,-77.862 ,-190.400 ,1.600 ,1.574 
512 ,-468.069 ,-190.307 ,1.600 ,1.484 
513 ,171.111 ,-190.278 ,1.600 ,1.480 
514 ,-485.000 ,-190.000 ,1.600 ,1.497 
515 ,245.000 ,-190.000 ,1.600 ,1.544 
516 ,76.916 ,-189.913 ,1.600 ,1.576 
517 ,-313.752 ,-189.786 ,1.600 ,1.484 
518 ,-446.049 ,-189.751 ,1.600 ,1.486 
519 ,-260.447 ,-189.629 ,1.600 ,1.482 
520 ,-322.480 ,-189.533 ,1.600 ,1.487 
521 ,-360.091 ,-189.276 ,1.600 ,1.483 
522 ,-195.154 ,-189.132 ,1.600 ,1.518 
523 ,-161.258 ,-189.012 ,1.600 ,1.551 
524 ,160.556 ,-188.889 ,1.600 ,1.493 
525 ,-35.912 ,-188.787 ,1.600 ,1.583 
526 ,193.194 ,-188.750 ,1.600 ,1.475 
527 ,110.559 ,-188.652 ,1.600 ,1.558 
528 ,-95.249 ,-188.641 ,1.600 ,1.580 
529 ,-185.842 ,-188.607 ,1.600 ,1.526 
530 ,-406.454 ,-188.594 ,1.600 ,1.485 
531 ,-174.268 ,-188.450 ,1.600 ,1.536 
532 ,-148.292 ,-188.410 ,1.600 ,1.560 
533 ,-348.748 ,-188.161 ,1.600 ,1.482 
534 ,21.007 ,-187.808 ,1.600 ,1.589 
535 ,-426.292 ,-187.583 ,1.600 ,1.484 
536 ,139.463 ,-187.537 ,1.600 ,1.515 
537 ,-459.604 ,-187.509 ,1.600 ,1.482 
538 ,36.607 ,-187.500 ,1.600 ,1.585 
539 ,87.231 ,-187.500 ,1.600 ,1.575 
540 ,123.239 ,-187.500 ,1.600 ,1.542 
541 ,130.524 ,-187.500 ,1.600 ,1.531 
542 ,150.000 ,-187.500 ,1.600 ,1.504 
543 ,-303.286 ,-187.241 ,1.600 ,1.479 
544 ,-234.584 ,-187.205 ,1.600 ,1.481 
545 ,59.392 ,-186.989 ,1.600 ,1.587 
546 ,-138.530 ,-186.909 ,1.600 ,1.564 
547 ,-338.224 ,-186.724 ,1.600 ,1.484 
548 ,-14.113 ,-186.551 ,1.600 ,1.588 
549 ,-110.320 ,-186.387 ,1.600 ,1.574 
550 ,-4.363 ,-186.212 ,1.600 ,1.593 
551 ,-67.010 ,-186.174 ,1.600 ,1.577 
552 ,-270.278 ,-185.951 ,1.600 ,1.479 
553 ,-416.082 ,-185.938 ,1.600 ,1.483 
554 ,-452.263 ,-185.916 ,1.600 ,1.482 
555 ,204.722 ,-185.833 ,1.600 ,1.473 
556 ,-120.475 ,-185.426 ,1.600 ,1.572 
557 ,-243.606 ,-185.197 ,1.600 ,1.476 
558 ,96.426 ,-184.963 ,1.600 ,1.569 
559 ,-25.365 ,-184.935 ,1.600 ,1.586 
560 ,-224.583 ,-184.897 ,1.600 ,1.489 
561 ,238.299 ,-184.474 ,1.600 ,1.502 
562 ,-475.578 ,-184.401 ,1.600 ,1.481 
563 ,-376.711 ,-184.256 ,1.600 ,1.478 
564 ,-437.665 ,-184.229 ,1.600 ,1.481 
565 ,229.072 ,-184.200 ,1.600 ,1.487 
566 ,-46.036 ,-184.098 ,1.600 ,1.580 
567 ,5.754 ,-184.078 ,1.600 ,1.593 
568 ,-292.448 ,-184.022 ,1.600 ,1.476 
569 ,-212.892 ,-183.858 ,1.600 ,1.500 
570 ,-329.708 ,-183.586 ,1.600 ,1.482 
571 ,115.907 ,-183.574 ,1.600 ,1.552 
572 ,-254.012 ,-183.514 ,1.600 ,1.476 
573 ,-200.941 ,-183.105 ,1.600 ,1.514 
574 ,-388.136 ,-182.936 ,1.600 ,1.479 
575 ,216.250 ,-182.917 ,1.600 ,1.476 
576 ,-100.165 ,-182.802 ,1.600 ,1.576 
577 ,106.557 ,-182.714 ,1.600 ,1.561 
578 ,177.373 ,-182.686 ,1.600 ,1.479 
579 ,69.292 ,-182.649 ,1.600 ,1.586 
580 ,27.187 ,-182.617 ,1.600 ,1.594 
581 ,167.451 ,-182.556 ,1.600 ,1.484 
582 ,-367.352 ,-181.948 ,1.600 ,1.476 
583 ,-465.370 ,-181.658 ,1.600 ,1.482 
584 ,48.913 ,-181.641 ,1.600 ,1.586 
585 ,-281.354 ,-181.503 ,1.600 ,1.475 
586 ,-57.300 ,-180.990 ,1.600 ,1.585 
587 ,-399.307 ,-180.720 ,1.600 ,1.476 
588 ,186.938 ,-180.718 ,1.600 ,1.471 
589 ,-76.097 ,-180.689 ,1.600 ,1.591 
590 ,-446.187 ,-180.571 ,1.600 ,1.479 
591 ,-191.363 ,-180.323 ,1.600 ,1.523 
592 ,-321.526 ,-180.048 ,1.600 ,1.477 
593 ,-263.822 ,-180.007 ,1.600 ,1.469 
594 ,-485.000 ,-180.000 ,1.600 ,1.496 
595 ,245.000 ,-180.000 ,1.600 ,1.544 
596 ,-87.831 ,-179.905 ,1.600 ,1.586 
597 ,-130.159 ,-179.750 ,1.600 ,1.577 
598 ,156.632 ,-179.705 ,1.600 ,1.492 
599 ,79.209 ,-179.542 ,1.600 ,1.583 
600 ,-356.293 ,-179.540 ,1.600 ,1.473 
601 ,17.117 ,-179.261 ,1.600 ,1.593 
602 ,-168.044 ,-179.193 ,1.600 ,1.543 
603 ,-111.032 ,-179.098 ,1.600 ,1.584 
604 ,-156.031 ,-179.048 ,1.600 ,1.563 
605 ,-180.347 ,-178.760 ,1.600 ,1.529 
606 ,-344.958 ,-178.686 ,1.600 ,1.474 
607 ,-0.946 ,-178.589 ,1.600 ,1.596 
608 ,-455.681 ,-178.534 ,1.600 ,1.481 
609 ,-36.341 ,-178.363 ,1.600 ,1.585 
610 ,-311.510 ,-178.292 ,1.600 ,1.470 
611 ,-336.449 ,-178.146 ,1.600 ,1.476 
612 ,145.443 ,-178.094 ,1.600 ,1.503 
613 ,36.083 ,-178.060 ,1.600 ,1.589 
614 ,134.982 ,-177.903 ,1.600 ,1.520 
615 ,124.556 ,-177.859 ,1.600 ,1.542 
616 ,-409.861 ,-177.769 ,1.600 ,1.474 
617 ,-143.561 ,-177.708 ,1.600 ,1.572 
618 ,197.220 ,-177.700 ,1.600 ,1.470 
619 ,-9.751 ,-177.083 ,1.600 ,1.592 
620 ,-420.142 ,-176.990 ,1.600 ,1.474 
621 ,-373.266 ,-176.627 ,1.600 ,1.466 
622 ,-235.210 ,-176.626 ,1.600 ,1.478 
623 ,-429.621 ,-176.193 ,1.600 ,1.475 
624 ,225.188 ,-176.147 ,1.600 ,1.479 
625 ,173.296 ,-175.927 ,1.600 ,1.481 
626 ,-18.032 ,-175.887 ,1.600 ,1.590 
627 ,-478.387 ,-175.828 ,1.600 ,1.482 
628 ,61.218 ,-175.781 ,1.600 ,1.591 
629 ,90.099 ,-175.649 ,1.600 ,1.586 
630 ,90.099 ,-175.649 ,1.600 ,1.586 
631 ,234.881 ,-175.516 ,1.600 ,1.491 
632 ,-118.963 ,-175.506 ,1.600 ,1.587 
633 ,-470.590 ,-175.485 ,1.600 ,1.482 
634 ,-300.093 ,-175.405 ,1.600 ,1.463 
635 ,-273.229 ,-175.375 ,1.600 ,1.462 
636 ,-247.760 ,-175.360 ,1.600 ,1.472 
637 ,-67.907 ,-175.310 ,1.600 ,1.593 
638 ,101.479 ,-175.119 ,1.600 ,1.575 
639 ,-382.004 ,-175.029 ,1.600 ,1.468 
640 ,-222.685 ,-174.928 ,1.600 ,1.489 
641 ,-257.392 ,-174.891 ,1.600 ,1.469 
642 ,-205.556 ,-174.684 ,1.600 ,1.506 
643 ,-290.443 ,-174.325 ,1.600 ,1.459 
644 ,-462.732 ,-174.199 ,1.600 ,1.483 
645 ,181.757 ,-174.063 ,1.600 ,1.471 
646 ,7.466 ,-173.606 ,1.600 ,1.593 
647 ,207.708 ,-173.542 ,1.600 ,1.468 
648 ,-330.603 ,-173.432 ,1.600 ,1.468 
649 ,-438.780 ,-173.367 ,1.600 ,1.473 
650 ,26.663 ,-173.177 ,1.600 ,1.591 
651 ,113.030 ,-173.090 ,1.600 ,1.565 
652 ,-214.111 ,-172.995 ,1.600 ,1.497 
653 ,43.700 ,-172.795 ,1.600 ,1.590 
654 ,-46.576 ,-172.730 ,1.600 ,1.592 
655 ,-392.399 ,-172.532 ,1.600 ,1.468 
656 ,-27.352 ,-172.368 ,1.600 ,1.589 
657 ,71.239 ,-172.309 ,1.600 ,1.596 
658 ,-195.858 ,-172.062 ,1.600 ,1.515 
659 ,164.940 ,-171.744 ,1.600 ,1.474 
660 ,-364.332 ,-171.707 ,1.600 ,1.462 
661 ,-98.073 ,-171.697 ,1.600 ,1.586 
662 ,-447.472 ,-171.320 ,1.600 ,1.474 
663 ,-77.735 ,-171.242 ,1.600 ,1.594 
664 ,-152.333 ,-171.081 ,1.600 ,1.565 
665 ,-125.517 ,-170.866 ,1.600 ,1.586 
666 ,190.550 ,-170.590 ,1.600 ,1.463 
667 ,-339.968 ,-170.471 ,1.600 ,1.463 
668 ,130.189 ,-170.120 ,1.600 ,1.531 
669 ,-265.652 ,-170.049 ,1.600 ,1.461 
670 ,-185.694 ,-170.020 ,1.600 ,1.522 
671 ,-485.000 ,-170.000 ,1.600 ,1.494 
672 ,245.000 ,-170.000 ,1.600 ,1.544 
673 ,52.836 ,-169.922 ,1.600 ,1.597 
674 ,-402.334 ,-169.904 ,1.600 ,1.465 
675 ,-350.768 ,-169.745 ,1.600 ,1.460 
676 ,80.610 ,-169.705 ,1.600 ,1.603 
677 ,80.610 ,-169.705 ,1.600 ,1.603 
678 ,-134.865 ,-169.545 ,1.600 ,1.580 
679 ,35.725 ,-169.515 ,1.600 ,1.596 
680 ,217.986 ,-169.444 ,1.600 ,1.470 
681 ,-174.382 ,-169.305 ,1.600 ,1.530 
682 ,152.465 ,-169.288 ,1.600 ,1.482 
683 ,-109.275 ,-169.214 ,1.600 ,1.586 
684 ,-320.723 ,-169.020 ,1.600 ,1.460 
685 ,-162.697 ,-168.882 ,1.600 ,1.545 
686 ,-423.435 ,-168.780 ,1.600 ,1.462 
687 ,-457.283 ,-168.685 ,1.600 ,1.474 
688 ,-59.058 ,-168.620 ,1.600 ,1.592 
689 ,-2.255 ,-168.492 ,1.600 ,1.596 
690 ,-283.770 ,-168.418 ,1.600 ,1.459 
691 ,-375.069 ,-168.201 ,1.600 ,1.462 
692 ,-476.287 ,-168.015 ,1.600 ,1.479 
693 ,-12.184 ,-168.000 ,1.600 ,1.594 
694 ,-35.752 ,-167.969 ,1.600 ,1.592 
695 ,174.293 ,-167.935 ,1.600 ,1.460 
696 ,-466.667 ,-167.488 ,1.600 ,1.473 
697 ,140.036 ,-167.200 ,1.600 ,1.511 
698 ,227.830 ,-167.012 ,1.600 ,1.477 
699 ,122.492 ,-166.992 ,1.600 ,1.557 
700 ,18.118 ,-166.953 ,1.600 ,1.597 
701 ,200.208 ,-166.765 ,1.600 ,1.459 
702 ,105.747 ,-166.718 ,1.600 ,1.601 
703 ,-86.213 ,-166.667 ,1.600 ,1.584 
704 ,-309.468 ,-166.508 ,1.600 ,1.457 
705 ,-145.143 ,-166.242 ,1.600 ,1.564 
706 ,236.982 ,-166.078 ,1.600 ,1.494 
707 ,63.181 ,-166.016 ,1.600 ,1.608 
708 ,-117.676 ,-165.995 ,1.600 ,1.584 
709 ,-431.253 ,-165.928 ,1.600 ,1.462 
710 ,-241.806 ,-165.919 ,1.600 ,1.470 
711 ,88.492 ,-165.616 ,1.600 ,1.618 
712 ,-413.241 ,-165.571 ,1.600 ,1.459 
713 ,-230.376 ,-165.467 ,1.600 ,1.476 
714 ,-254.173 ,-165.398 ,1.600 ,1.465 
715 ,27.330 ,-165.385 ,1.600 ,1.602 
716 ,-384.120 ,-165.327 ,1.600 ,1.465 
717 ,-20.258 ,-165.313 ,1.600 ,1.590 
718 ,-219.757 ,-164.895 ,1.600 ,1.483 
719 ,97.059 ,-164.878 ,1.600 ,1.621 
720 ,-210.069 ,-164.643 ,1.600 ,1.493 
721 ,-275.658 ,-164.198 ,1.600 ,1.457 
722 ,44.453 ,-164.062 ,1.600 ,1.606 
723 ,44.453 ,-164.062 ,1.600 ,1.606 
724 ,-295.211 ,-163.938 ,1.600 ,1.457 
725 ,-68.696 ,-163.845 ,1.600 ,1.576 
726 ,-51.670 ,-163.563 ,1.600 ,1.584 
727 ,167.784 ,-163.434 ,1.600 ,1.453 
728 ,-440.662 ,-163.144 ,1.600 ,1.460 
729 ,7.690 ,-163.004 ,1.600 ,1.596 
730 ,72.876 ,-162.977 ,1.600 ,1.623 
731 ,72.876 ,-162.977 ,1.600 ,1.623 
732 ,-200.556 ,-162.961 ,1.600 ,1.500 
733 ,-367.590 ,-162.897 ,1.600 ,1.458 
734 ,-43.414 ,-162.880 ,1.600 ,1.582 
735 ,183.384 ,-162.597 ,1.600 ,1.442 
736 ,-154.833 ,-162.551 ,1.600 ,1.545 
737 ,159.434 ,-162.489 ,1.600 ,1.459 
738 ,-393.171 ,-162.454 ,1.600 ,1.462 
739 ,35.664 ,-162.354 ,1.600 ,1.610 
740 ,130.119 ,-162.109 ,1.600 ,1.545 
741 ,210.790 ,-161.925 ,1.600 ,1.455 
742 ,113.857 ,-161.784 ,1.600 ,1.602 
743 ,-28.361 ,-161.744 ,1.600 ,1.582 
744 ,-126.843 ,-161.680 ,1.600 ,1.569 
745 ,-331.652 ,-161.618 ,1.600 ,1.451 
746 ,-102.171 ,-161.480 ,1.600 ,1.573 
747 ,-7.313 ,-161.347 ,1.600 ,1.589 
748 ,-191.042 ,-161.280 ,1.600 ,1.505 
749 ,-450.114 ,-161.259 ,1.600 ,1.462 
750 ,-345.376 ,-161.200 ,1.600 ,1.452 
751 ,-358.056 ,-160.925 ,1.600 ,1.454 
752 ,-110.081 ,-160.516 ,1.600 ,1.571 
753 ,-77.767 ,-160.432 ,1.600 ,1.566 
754 ,54.798 ,-160.156 ,1.600 ,1.611 
755 ,-267.951 ,-160.094 ,1.600 ,1.456 
756 ,193.786 ,-160.085 ,1.600 ,1.442 
757 ,-93.311 ,-160.045 ,1.600 ,1.566 
758 ,245.000 ,-160.000 ,1.600 ,1.544 
759 ,-485.000 ,-160.000 ,1.600 ,1.484 
760 ,148.394 ,-159.899 ,1.600 ,1.482 
761 ,-179.653 ,-159.599 ,1.600 ,1.508 
762 ,-169.854 ,-159.378 ,1.600 ,1.511 
763 ,-422.701 ,-159.348 ,1.600 ,1.458 
764 ,-461.029 ,-159.308 ,1.600 ,1.461 
765 ,-472.078 ,-159.291 ,1.600 ,1.468 
766 ,-14.521 ,-159.060 ,1.600 ,1.576 
767 ,-137.893 ,-158.985 ,1.600 ,1.549 
768 ,-284.687 ,-158.965 ,1.600 ,1.453 
769 ,174.334 ,-158.858 ,1.600 ,1.443 
770 ,-161.511 ,-158.766 ,1.600 ,1.525 
771 ,24.326 ,-158.762 ,1.600 ,1.598 
772 ,-36.488 ,-158.474 ,1.600 ,1.567 
773 ,-0.910 ,-158.446 ,1.600 ,1.579 
774 ,-375.170 ,-158.436 ,1.600 ,1.457 
775 ,82.347 ,-158.286 ,1.600 ,1.642 
776 ,-247.078 ,-158.168 ,1.600 ,1.461 
777 ,-403.844 ,-158.133 ,1.600 ,1.454 
778 ,232.200 ,-157.862 ,1.600 ,1.479 
779 ,-59.816 ,-157.778 ,1.600 ,1.556 
780 ,-318.843 ,-157.612 ,1.600 ,1.447 
781 ,31.455 ,-157.609 ,1.600 ,1.599 
782 ,91.116 ,-157.594 ,1.600 ,1.655 
783 ,121.573 ,-157.556 ,1.600 ,1.591 
784 ,-117.877 ,-157.246 ,1.600 ,1.556 
785 ,104.851 ,-157.214 ,1.600 ,1.654 
786 ,222.083 ,-157.083 ,1.600 ,1.463 
787 ,138.069 ,-156.930 ,1.600 ,1.522 
788 ,39.132 ,-156.656 ,1.600 ,1.597 
789 ,-147.364 ,-156.590 ,1.600 ,1.529 
790 ,-22.118 ,-156.565 ,1.600 ,1.562 
791 ,16.088 ,-156.250 ,1.600 ,1.578 
792 ,65.143 ,-156.250 ,1.600 ,1.618 
793 ,97.629 ,-156.239 ,1.600 ,1.667 
794 ,-305.565 ,-156.108 ,1.600 ,1.449 
795 ,-84.632 ,-156.087 ,1.600 ,1.549 
796 ,203.458 ,-156.057 ,1.600 ,1.446 
797 ,-226.274 ,-155.959 ,1.600 ,1.469 
798 ,-50.307 ,-155.705 ,1.600 ,1.551 
799 ,165.256 ,-155.496 ,1.600 ,1.457 
800 ,-215.867 ,-155.325 ,1.600 ,1.474 
801 ,-105.031 ,-154.951 ,1.600 ,1.550 
802 ,73.865 ,-154.945 ,1.600 ,1.635 
803 ,47.199 ,-154.934 ,1.600 ,1.591 
804 ,-238.366 ,-154.926 ,1.600 ,1.460 
805 ,-70.008 ,-154.829 ,1.600 ,1.542 
806 ,-206.312 ,-154.761 ,1.600 ,1.478 
807 ,-432.321 ,-154.738 ,1.600 ,1.459 
808 ,-275.911 ,-154.644 ,1.600 ,1.446 
809 ,-131.015 ,-154.487 ,1.600 ,1.534 
810 ,-256.447 ,-154.387 ,1.600 ,1.452 
811 ,-384.806 ,-154.337 ,1.600 ,1.451 
812 ,7.679 ,-154.102 ,1.600 ,1.555 
813 ,7.679 ,-154.102 ,1.600 ,1.555 
814 ,188.916 ,-153.951 ,1.600 ,1.441 
815 ,-196.309 ,-153.659 ,1.600 ,1.481 
816 ,-444.380 ,-153.491 ,1.600 ,1.462 
817 ,-413.611 ,-153.404 ,1.600 ,1.456 
818 ,155.591 ,-153.392 ,1.600 ,1.462 
819 ,-8.299 ,-153.344 ,1.600 ,1.541 
820 ,-29.118 ,-153.320 ,1.600 ,1.542 
821 ,128.431 ,-153.320 ,1.600 ,1.572 
822 ,-365.259 ,-153.171 ,1.600 ,1.449 
823 ,-155.736 ,-152.967 ,1.600 ,1.509 
824 ,-42.884 ,-152.938 ,1.600 ,1.539 
825 ,-98.306 ,-152.778 ,1.600 ,1.540 
826 ,22.516 ,-152.747 ,1.600 ,1.559 
827 ,-111.335 ,-152.345 ,1.600 ,1.537 
828 ,28.171 ,-152.344 ,1.600 ,1.559 
829 ,55.728 ,-152.344 ,1.600 ,1.588 
830 ,113.422 ,-152.265 ,1.600 ,1.655 
831 ,-125.089 ,-152.237 ,1.600 ,1.531 
832 ,-475.938 ,-152.230 ,1.600 ,1.474 
833 ,-340.514 ,-152.193 ,1.600 ,1.446 
834 ,-77.452 ,-152.178 ,1.600 ,1.535 
835 ,-352.721 ,-151.901 ,1.600 ,1.447 
836 ,-294.315 ,-151.883 ,1.600 ,1.445 
837 ,-142.696 ,-151.809 ,1.600 ,1.515 
838 ,213.294 ,-151.793 ,1.600 ,1.454 
839 ,-90.469 ,-151.563 ,1.600 ,1.533 
840 ,181.048 ,-151.556 ,1.600 ,1.442 
841 ,-16.589 ,-151.367 ,1.600 ,1.525 
842 ,236.451 ,-151.337 ,1.600 ,1.490 
843 ,-454.537 ,-151.223 ,1.600 ,1.467 
844 ,34.615 ,-151.180 ,1.600 ,1.553 
845 ,-422.996 ,-150.898 ,1.600 ,1.462 
846 ,-395.329 ,-150.801 ,1.600 ,1.450 
847 ,145.123 ,-150.745 ,1.600 ,1.490 
848 ,-329.464 ,-150.687 ,1.600 ,1.444 
849 ,86.710 ,-150.567 ,1.600 ,1.661 
850 ,93.810 ,-150.366 ,1.600 ,1.684 
851 ,-247.454 ,-150.310 ,1.600 ,1.448 
852 ,-1.700 ,-150.213 ,1.600 ,1.520 
853 ,-136.759 ,-150.184 ,1.600 ,1.517 
854 ,-164.436 ,-150.050 ,1.600 ,1.487 
855 ,100.602 ,-150.006 ,1.600 ,1.695 
856 ,-485.000 ,-150.000 ,1.600 ,1.498 
857 ,245.000 ,-150.000 ,1.600 ,1.544 
858 ,-173.841 ,-149.936 ,1.600 ,1.478 
859 ,41.416 ,-149.808 ,1.600 ,1.544 
860 ,-56.248 ,-149.749 ,1.600 ,1.529 
861 ,196.956 ,-149.683 ,1.600 ,1.448 
862 ,-312.030 ,-149.649 ,1.600 ,1.441 
863 ,-185.352 ,-149.631 ,1.600 ,1.474 
864 ,12.906 ,-149.574 ,1.600 ,1.514 
865 ,-64.129 ,-149.489 ,1.600 ,1.529 
866 ,106.700 ,-149.455 ,1.600 ,1.693 
867 ,-265.988 ,-149.140 ,1.600 ,1.439 
868 ,-83.407 ,-149.048 ,1.600 ,1.526 
869 ,-118.626 ,-149.025 ,1.600 ,1.525 
870 ,121.119 ,-148.865 ,1.600 ,1.631 
871 ,-36.209 ,-148.832 ,1.600 ,1.521 
872 ,-465.833 ,-148.731 ,1.600 ,1.479 
873 ,-284.213 ,-148.654 ,1.600 ,1.439 
874 ,18.367 ,-148.634 ,1.600 ,1.508 
875 ,-23.862 ,-148.583 ,1.600 ,1.518 
876 ,78.414 ,-148.570 ,1.600 ,1.621 
877 ,171.542 ,-148.570 ,1.600 ,1.451 
878 ,61.951 ,-148.447 ,1.600 ,1.568 
879 ,-148.786 ,-148.273 ,1.600 ,1.502 
880 ,220.403 ,-148.198 ,1.600 ,1.469 
881 ,-70.982 ,-147.870 ,1.600 ,1.527 
882 ,69.254 ,-147.692 ,1.600 ,1.581 
883 ,228.369 ,-147.671 ,1.600 ,1.480 
884 ,-130.550 ,-147.663 ,1.600 ,1.518 
885 ,135.285 ,-147.533 ,1.600 ,1.535 
886 ,-221.505 ,-147.264 ,1.600 ,1.443 
887 ,-104.482 ,-147.026 ,1.600 ,1.530 
888 ,48.684 ,-146.846 ,1.600 ,1.520 
889 ,24.609 ,-146.807 ,1.600 ,1.495 
890 ,-48.869 ,-146.670 ,1.600 ,1.525 
891 ,-405.379 ,-146.663 ,1.600 ,1.460 
892 ,30.751 ,-146.593 ,1.600 ,1.491 
893 ,-212.103 ,-146.565 ,1.600 ,1.445 
894 ,-13.463 ,-146.484 ,1.600 ,1.508 
895 ,-302.205 ,-146.324 ,1.600 ,1.441 
896 ,-448.494 ,-145.948 ,1.600 ,1.484 
897 ,-6.895 ,-145.945 ,1.600 ,1.506 
898 ,-231.913 ,-145.859 ,1.600 ,1.435 
899 ,6.905 ,-145.849 ,1.600 ,1.498 
900 ,-202.319 ,-145.843 ,1.600 ,1.452 
901 ,-439.541 ,-145.804 ,1.600 ,1.479 
902 ,162.049 ,-145.747 ,1.600 ,1.450 
903 ,-77.058 ,-145.671 ,1.600 ,1.527 
904 ,-320.197 ,-145.651 ,1.600 ,1.440 
905 ,-88.500 ,-145.595 ,1.600 ,1.525 
906 ,36.540 ,-145.530 ,1.600 ,1.490 
907 ,-96.012 ,-145.455 ,1.600 ,1.528 
908 ,126.422 ,-145.411 ,1.600 ,1.603 
909 ,-429.496 ,-145.313 ,1.600 ,1.474 
910 ,-193.088 ,-145.273 ,1.600 ,1.454 
911 ,207.083 ,-145.208 ,1.600 ,1.453 
912 ,109.852 ,-145.034 ,1.600 ,1.707 
913 ,90.804 ,-145.031 ,1.600 ,1.661 
914 ,97.621 ,-144.961 ,1.600 ,1.692 
915 ,-60.425 ,-144.872 ,1.600 ,1.528 
916 ,-142.494 ,-144.842 ,1.600 ,1.511 
917 ,-336.988 ,-144.751 ,1.600 ,1.439 
918 ,-42.240 ,-144.714 ,1.600 ,1.525 
919 ,42.234 ,-144.688 ,1.600 ,1.487 
920 ,-19.676 ,-144.636 ,1.600 ,1.514 
921 ,-112.639 ,-144.531 ,1.600 ,1.532 
922 ,-30.503 ,-144.531 ,1.600 ,1.522 
923 ,-30.503 ,-144.531 ,1.600 ,1.522 
924 ,56.657 ,-144.531 ,1.600 ,1.515 
925 ,115.024 ,-144.531 ,1.600 ,1.690 
926 ,14.189 ,-144.530 ,1.600 ,1.487 
927 ,-375.553 ,-144.469 ,1.600 ,1.449 
928 ,-66.255 ,-144.428 ,1.600 ,1.528 
929 ,-475.417 ,-144.366 ,1.600 ,1.504 
930 ,-54.476 ,-144.319 ,1.600 ,1.527 
931 ,-275.231 ,-144.175 ,1.600 ,1.436 
932 ,-242.567 ,-143.980 ,1.600 ,1.431 
933 ,-124.213 ,-143.970 ,1.600 ,1.532 
934 ,73.610 ,-143.814 ,1.600 ,1.561 
935 ,-82.329 ,-143.195 ,1.600 ,1.534 
936 ,103.080 ,-143.185 ,1.600 ,1.710 
937 ,141.981 ,-143.173 ,1.600 ,1.486 
938 ,-118.714 ,-143.130 ,1.600 ,1.534 
939 ,236.771 ,-143.125 ,1.600 ,1.495 
940 ,-346.881 ,-143.002 ,1.600 ,1.441 
941 ,-387.495 ,-142.999 ,1.600 ,1.455 
942 ,-254.355 ,-142.879 ,1.600 ,1.436 
943 ,19.566 ,-142.878 ,1.600 ,1.494 
944 ,84.391 ,-142.868 ,1.600 ,1.613 
945 ,-416.484 ,-142.845 ,1.600 ,1.476 
946 ,27.995 ,-142.800 ,1.600 ,1.480 
947 ,189.569 ,-142.768 ,1.600 ,1.443 
948 ,151.128 ,-142.509 ,1.600 ,1.445 
949 ,-156.404 ,-142.481 ,1.600 ,1.495 
950 ,215.147 ,-142.445 ,1.600 ,1.462 
951 ,-136.400 ,-142.435 ,1.600 ,1.525 
952 ,-0.316 ,-142.410 ,1.600 ,1.516 
953 ,-456.620 ,-142.265 ,1.600 ,1.505 
954 ,-291.924 ,-142.165 ,1.600 ,1.440 
955 ,120.362 ,-141.970 ,1.600 ,1.662 
956 ,-36.961 ,-141.943 ,1.600 ,1.535 
957 ,32.524 ,-141.761 ,1.600 ,1.493 
958 ,178.282 ,-141.605 ,1.600 ,1.434 
959 ,-310.208 ,-141.467 ,1.600 ,1.442 
960 ,77.839 ,-141.465 ,1.600 ,1.567 
961 ,62.972 ,-141.416 ,1.600 ,1.521 
962 ,-25.421 ,-141.358 ,1.600 ,1.537 
963 ,-16.859 ,-141.332 ,1.600 ,1.535 
964 ,-46.020 ,-141.130 ,1.600 ,1.544 
965 ,-148.023 ,-140.946 ,1.600 ,1.510 
966 ,-100.815 ,-140.891 ,1.600 ,1.553 
967 ,-5.402 ,-140.859 ,1.600 ,1.531 
968 ,-51.235 ,-140.789 ,1.600 ,1.548 
969 ,111.920 ,-140.743 ,1.600 ,1.721 
970 ,223.110 ,-140.714 ,1.600 ,1.472 
971 ,130.529 ,-140.660 ,1.600 ,1.555 
972 ,94.273 ,-140.633 ,1.600 ,1.668 
973 ,-57.298 ,-140.625 ,1.600 ,1.549 
